FIPStxt,State,Area name,Year,POP_ESTIMATE
49015,UT,Emery County,2018,10003
49017,UT,Garfield County,2018,5002
49019,UT,Grand County,2018,9686
49021,UT,Iron County,2018,52678
49023,UT,Juab County,2018,11629
49025,UT,Kane County,2018,7677
49027,UT,Millard County,2018,12987
49029,UT,Morgan County,2018,11956
49031,UT,Piute County,2018,1438
49033,UT,Rich County,2018,2456
49035,UT,Salt Lake County,2018,1148692
49037,UT,San Juan County,2018,15358
49039,UT,Sanpete County,2018,30503
49041,UT,Sevier County,2018,21497
49043,UT,Summit County,2018,41890
49045,UT,Tooele County,2018,69989
49047,UT,Uintah County,2018,35405
49049,UT,Utah County,2018,621520
49051,UT,Wasatch County,2018,33067
49053,UT,Washington County,2018,171567
49055,UT,Wayne County,2018,2671
49057,UT,Weber County,2018,255697
50000,VT,Vermont,2018,624358
50001,VT,Addison County,2018,36873
50003,VT,Bennington County,2018,35520
50005,VT,Caledonia County,2018,30236
50007,VT,Chittenden County,2018,163571
50009,VT,Essex County,2018,6234
50011,VT,Franklin County,2018,49258
50013,VT,Grand Isle County,2018,7110
50015,VT,Lamoille County,2018,25295
50017,VT,Orange County,2018,28888
50019,VT,Orleans County,2018,26859
50021,VT,Rutland County,2018,58596
50023,VT,Washington County,2018,58079
50025,VT,Windham County,2018,42635
50027,VT,Windsor County,2018,55204
51000,VA,Virginia,2018,8501286
51001,VA,Accomack County,2018,32581
51003,VA,Albemarle County,2018,108377
51005,VA,Alleghany County,2018,14986
51007,VA,Amelia County,2018,13057
51009,VA,Amherst County,2018,31684
51011,VA,Appomattox County,2018,15881
51013,VA,Arlington County,2018,236025
51015,VA,Augusta County,2018,75535
51017,VA,Bath County,2018,4253
51019,VA,Bedford County,2018,78882
51021,VA,Bland County,2018,6303
51023,VA,Botetourt County,2018,33352
51025,VA,Brunswick County,2018,16336
51027,VA,Buchanan County,2018,21369
51029,VA,Buckingham County,2018,17043
51031,VA,Campbell County,2018,55137
51033,VA,Caroline County,2018,30751
51035,VA,Carroll County,2018,29741
51036,VA,Charles City County,2018,7000
51037,VA,Charlotte County,2018,11944
51041,VA,Chesterfield County,2018,348281
51043,VA,Clarke County,2018,14511
51045,VA,Craig County,2018,5102
51047,VA,Culpeper County,2018,51795
51049,VA,Cumberland County,2018,9857
51051,VA,Dickenson County,2018,14526
51053,VA,Dinwiddie County,2018,28633
51057,VA,Essex County,2018,10896
51059,VA,Fairfax County,2018,1148463
51061,VA,Fauquier County,2018,70642
51063,VA,Floyd County,2018,15790
51065,VA,Fluvanna County,2018,26898
51067,VA,Franklin County,2018,56191
51069,VA,Frederick County,2018,88173
51071,VA,Giles County,2018,16799
51073,VA,Gloucester County,2018,37341
51075,VA,Goochland County,2018,23219
51077,VA,Grayson County,2018,15635
51079,VA,Greene County,2018,19692
51081,VA,Greensville County,2018,11432
51083,VA,Halifax County,2018,34181
51085,VA,Hanover County,2018,106886
51087,VA,Henrico County,2018,328993
51089,VA,Henry County,2018,51050
51091,VA,Highland County,2018,2208
51093,VA,Isle of Wight County,2018,36972
51095,VA,James City County,2018,76033
51097,VA,King and Queen County,2018,7045
51099,VA,King George County,2018,26612
51101,VA,King William County,2018,16919
51103,VA,Lancaster County,2018,10696
51105,VA,Lee County,2018,23656
51107,VA,Loudoun County,2018,405522
51109,VA,Louisa County,2018,36784
51111,VA,Lunenburg County,2018,12215
51113,VA,Madison County,2018,13248
51115,VA,Mathews County,2018,8792
51117,VA,Mecklenburg County,2018,30624
51119,VA,Middlesex County,2018,10733
51121,VA,Montgomery County,2018,98532
51125,VA,Nelson County,2018,14862
51127,VA,New Kent County,2018,22317
51131,VA,Northampton County,2018,11761
51133,VA,Northumberland County,2018,12168
51135,VA,Nottoway County,2018,15400
51137,VA,Orange County,2018,36598
51139,VA,Page County,2018,23972
51141,VA,Patrick County,2018,17663
51143,VA,Pittsylvania County,2018,60901
51145,VA,Powhatan County,2018,29210
51147,VA,Prince Edward County,2018,22906
51149,VA,Prince George County,2018,37993
51153,VA,Prince William County,2018,466235
51155,VA,Pulaski County,2018,34060
51157,VA,Rappahannock County,2018,7345
51159,VA,Richmond County,2018,8970
51161,VA,Roanoke County,2018,94086
51163,VA,Rockbridge County,2018,22761
51165,VA,Rockingham County,2018,81261
51167,VA,Russell County,2018,26795
51169,VA,Scott County,2018,21672
51171,VA,Shenandoah County,2018,43473
51173,VA,Smyth County,2018,30454
51175,VA,Southampton County,2018,17713
51177,VA,Spotsylvania County,2018,134011
51179,VA,Stafford County,2018,149824
51181,VA,Surry County,2018,6463
51183,VA,Sussex County,2018,11241
51185,VA,Tazewell County,2018,41058
51187,VA,Warren County,2018,40006
51191,VA,Washington County,2018,54067
51193,VA,Westmoreland County,2018,17817
51195,VA,Wise County,2018,37875
51197,VA,Wythe County,2018,28698
51199,VA,York County,2018,67976
51510,VA,Alexandria city,2018,159069
51520,VA,Bristol city,2018,16685
51530,VA,Buena Vista city,2018,6494
51540,VA,Charlottesville city,2018,47506
51550,VA,Chesapeake city,2018,242359
51570,VA,Colonial Heights city,2018,17504
51580,VA,Covington city,2018,5578
51590,VA,Danville city,2018,40649
51595,VA,Emporia city,2018,5363
51600,VA,Fairfax city,2018,23725
51610,VA,Falls Church city,2018,14467
51620,VA,Franklin city,2018,8089
51630,VA,Fredericksburg city,2018,29171
51640,VA,Galax city,2018,6348
51650,VA,Hampton city,2018,134330
51660,VA,Harrisonburg city,2018,53488
51670,VA,Hopewell city,2018,22478
51678,VA,Lexington city,2018,7297
51680,VA,Lynchburg city,2018,81309
51683,VA,Manassas city,2018,41046
51685,VA,Manassas Park city,2018,17718
51690,VA,Martinsville city,2018,12627
51700,VA,Newport News city,2018,178523
51710,VA,Norfolk city,2018,243585
51720,VA,Norton city,2018,3972
51730,VA,Petersburg city,2018,31056
51735,VA,Poquoson city,2018,12169
51740,VA,Portsmouth city,2018,94750
51750,VA,Radford city,2018,18101
51760,VA,Richmond city,2018,229221
51770,VA,Roanoke city,2018,99009
51775,VA,Salem city,2018,25293
51790,VA,Staunton city,2018,24562
51800,VA,Suffolk city,2018,90975
51810,VA,Virginia Beach city,2018,449849
51820,VA,Waynesboro city,2018,22531
51830,VA,Williamsburg city,2018,15002
51840,VA,Winchester city,2018,27962
53000,WA,Washington,2018,7523869
53001,WA,Adams County,2018,19736
53003,WA,Asotin County,2018,22616
53005,WA,Benton County,2018,201286
53007,WA,Chelan County,2018,76752
53009,WA,Clallam County,2018,76551
53011,WA,Clark County,2018,481427
53013,WA,Columbia County,2018,4039
53015,WA,Cowlitz County,2018,108752
53017,WA,Douglas County,2018,42749
53019,WA,Ferry County,2018,7638
53021,WA,Franklin County,2018,94003
53023,WA,Garfield County,2018,2240
53025,WA,Grant County,2018,96672
53027,WA,Grays Harbor County,2018,73801
53029,WA,Island County,2018,84227
53031,WA,Jefferson County,2018,31746
53033,WA,King County,2018,2228364
53035,WA,Kitsap County,2018,269276
53037,WA,Kittitas County,2018,47358
53039,WA,Klickitat County,2018,22136
53041,WA,Lewis County,2018,79569
53043,WA,Lincoln County,2018,10726
53045,WA,Mason County,2018,65380
53047,WA,Okanogan County,2018,42117
53049,WA,Pacific County,2018,22074
53051,WA,Pend Oreille County,2018,13586
53053,WA,Pierce County,2018,893756
53055,WA,San Juan County,2018,17124
53057,WA,Skagit County,2018,127835
53059,WA,Skamania County,2018,11919
53061,WA,Snohomish County,2018,813059
53063,WA,Spokane County,2018,513603
53065,WA,Stevens County,2018,45224
53067,WA,Thurston County,2018,286056
53069,WA,Wahkiakum County,2018,4415
53071,WA,Walla Walla County,2018,60615
53073,WA,Whatcom County,2018,225197
53075,WA,Whitman County,2018,49683
53077,WA,Yakima County,2018,250562
54000,WV,West Virginia,2018,1804291
54001,WV,Barbour County,2018,16487
54003,WV,Berkeley County,2018,117236
54005,WV,Boone County,2018,21953
54007,WV,Braxton County,2018,14076
54009,WV,Brooke County,2018,22129
54011,WV,Cabell County,2018,93035
54013,WV,Calhoun County,2018,7217
54015,WV,Clay County,2018,8639
54017,WV,Doddridge County,2018,8556
54019,WV,Fayette County,2018,42982
54021,WV,Gilmer County,2018,7898
54023,WV,Grant County,2018,11630
54025,WV,Greenbrier County,2018,34792
54027,WV,Hampshire County,2018,23357
54029,WV,Hancock County,2018,29079
54031,WV,Hardy County,2018,13764
54033,WV,Harrison County,2018,67494
54035,WV,Jackson County,2018,28695
54037,WV,Jefferson County,2018,56890
54039,WV,Kanawha County,2018,180410
54041,WV,Lewis County,2018,16017
54043,WV,Lincoln County,2018,20583
54045,WV,Logan County,2018,32609
54047,WV,McDowell County,2018,18221
54049,WV,Marion County,2018,56091
54051,WV,Marshall County,2018,30821
54053,WV,Mason County,2018,26752
54055,WV,Mercer County,2018,59202
54057,WV,Mineral County,2018,26953
54059,WV,Mingo County,2018,23851
54061,WV,Monongalia County,2018,105651
54063,WV,Monroe County,2018,13289
54065,WV,Morgan County,2018,17830
54067,WV,Nicholas County,2018,24835
54069,WV,Ohio County,2018,41705
54071,WV,Pendleton County,2018,6984
54073,WV,Pleasants County,2018,7505
54075,WV,Pocahontas County,2018,8408
54077,WV,Preston County,2018,33553
54079,WV,Putnam County,2018,56642
54081,WV,Raleigh County,2018,74172
54083,WV,Randolph County,2018,28814
54085,WV,Ritchie County,2018,9748
54087,WV,Roane County,2018,13918
54089,WV,Summers County,2018,12672
54091,WV,Taylor County,2018,16828
54093,WV,Tucker County,2018,6937
54095,WV,Tyler County,2018,8740
54097,WV,Upshur County,2018,24372
54099,WV,Wayne County,2018,39961
54101,WV,Webster County,2018,8274
54103,WV,Wetzel County,2018,15259
54105,WV,Wirt County,2018,5811
54107,WV,Wood County,2018,84180
54109,WV,Wyoming County,2018,20784
55000,WI,Wisconsin,2018,5807406
55001,WI,Adams County,2018,20341
55003,WI,Ashland County,2018,15587
55005,WI,Barron County,2018,45150
55007,WI,Bayfield County,2018,15026
55009,WI,Brown County,2018,263165
55011,WI,Buffalo County,2018,13114
55013,WI,Burnett County,2018,15374
55015,WI,Calumet County,2018,50132
55017,WI,Chippewa County,2018,64109
55019,WI,Clark County,2018,34705
55021,WI,Columbia County,2018,57333
55023,WI,Crawford County,2018,16265
55025,WI,Dane County,2018,541948
55027,WI,Dodge County,2018,87833
55029,WI,Door County,2018,27589
55031,WI,Douglas County,2018,43143
55033,WI,Dunn County,2018,45091
55035,WI,Eau Claire County,2018,104355
55037,WI,Florence County,2018,4294
55039,WI,Fond du Lac County,2018,103001
55041,WI,Forest County,2018,8977
55043,WI,Grant County,2018,51444
55045,WI,Green County,2018,36924
55047,WI,Green Lake County,2018,18849
55049,WI,Iowa County,2018,23722
55051,WI,Iron County,2018,5687
55053,WI,Jackson County,2018,20472
55055,WI,Jefferson County,2018,85049
55057,WI,Juneau County,2018,26593
55059,WI,Kenosha County,2018,168926
55061,WI,Kewaunee County,2018,20395
55063,WI,La Crosse County,2018,118041
55065,WI,Lafayette County,2018,16672
55067,WI,Langlade County,2018,19236
55069,WI,Lincoln County,2018,27673
55071,WI,Manitowoc County,2018,79015
55073,WI,Marathon County,2018,135421
55075,WI,Marinette County,2018,40402
55077,WI,Marquette County,2018,15418
55078,WI,Menominee County,2018,4595
55079,WI,Milwaukee County,2018,946969
55081,WI,Monroe County,2018,46141
55083,WI,Oconto County,2018,37824
55085,WI,Oneida County,2018,35444
55087,WI,Outagamie County,2018,186879
55089,WI,Ozaukee County,2018,89059
55091,WI,Pepin County,2018,7304
55093,WI,Pierce County,2018,42592
55095,WI,Polk County,2018,43568
55097,WI,Portage County,2018,70850
55099,WI,Price County,2018,13357
55101,WI,Racine County,2018,196357
55103,WI,Richland County,2018,17397
55105,WI,Rock County,2018,162874
55107,WI,Rusk County,2018,14110
55109,WI,St. Croix County,2018,89688
55111,WI,Sauk County,2018,64318
55113,WI,Sawyer County,2018,16464
55115,WI,Shawano County,2018,40771
55117,WI,Sheboygan County,2018,115233
55119,WI,Taylor County,2018,20364
55121,WI,Trempealeau County,2018,29494
55123,WI,Vernon County,2018,30772
55125,WI,Vilas County,2018,21928
55127,WI,Walworth County,2018,103550
55129,WI,Washburn County,2018,15837
55131,WI,Washington County,2018,135445
55133,WI,Waukesha County,2018,402522
55135,WI,Waupaca County,2018,51130
55137,WI,Waushara County,2018,24267
55139,WI,Winnebago County,2018,170878
55141,WI,Wood County,2018,72954
56000,WY,Wyoming,2018,577601
56001,WY,Albany County,2018,38728
56003,WY,Big Horn County,2018,11877
56005,WY,Campbell County,2018,46299
56007,WY,Carbon County,2018,14879
56009,WY,Converse County,2018,13658
56011,WY,Crook County,2018,7445
56013,WY,Fremont County,2018,39561
56015,WY,Goshen County,2018,13292
56017,WY,Hot Springs County,2018,4568
56019,WY,Johnson County,2018,8446
56021,WY,Laramie County,2018,98865
56023,WY,Lincoln County,2018,19445
56025,WY,Natrona County,2018,79175
56027,WY,Niobrara County,2018,2400
56029,WY,Park County,2018,29210
56031,WY,Platte County,2018,8516
56033,WY,Sheridan County,2018,30219
56035,WY,Sublette County,2018,9798
56037,WY,Sweetwater County,2018,42858
56039,WY,Teton County,2018,23269
56041,WY,Uinta County,2018,20292
56043,WY,Washakie County,2018,7877
56045,WY,Weston County,2018,6924
0,US,United States,2019,328239523
1000,AL,Alabama,2019,4903185
1001,AL,Autauga County,2019,55869
1003,AL,Baldwin County,2019,223234
1005,AL,Barbour County,2019,24686
1007,AL,Bibb County,2019,22394
1009,AL,Blount County,2019,57826
1011,AL,Bullock County,2019,10101
1013,AL,Butler County,2019,19448
1015,AL,Calhoun County,2019,113605
1017,AL,Chambers County,2019,33254
1019,AL,Cherokee County,2019,26196
1021,AL,Chilton County,2019,44428
1023,AL,Choctaw County,2019,12589
1025,AL,Clarke County,2019,23622
1027,AL,Clay County,2019,13235
1029,AL,Cleburne County,2019,14910
1031,AL,Coffee County,2019,52342
1033,AL,Colbert County,2019,55241
1035,AL,Conecuh County,2019,12067
1037,AL,Coosa County,2019,10663
1039,AL,Covington County,2019,37049
1041,AL,Crenshaw County,2019,13772
1043,AL,Cullman County,2019,83768
1045,AL,Dale County,2019,49172
1047,AL,Dallas County,2019,37196
1049,AL,DeKalb County,2019,71513
1051,AL,Elmore County,2019,81209
1053,AL,Escambia County,2019,36633
1055,AL,Etowah County,2019,102268
1057,AL,Fayette County,2019,16302
1059,AL,Franklin County,2019,31362
1061,AL,Geneva County,2019,26271
1063,AL,Greene County,2019,8111
1065,AL,Hale County,2019,14651
1067,AL,Henry County,2019,17205
1069,AL,Houston County,2019,105882
1071,AL,Jackson County,2019,51626
1073,AL,Jefferson County,2019,658573
1075,AL,Lamar County,2019,13805
1077,AL,Lauderdale County,2019,92729
1079,AL,Lawrence County,2019,32924
1081,AL,Lee County,2019,164542
1083,AL,Limestone County,2019,98915
1085,AL,Lowndes County,2019,9726
1087,AL,Macon County,2019,18068
1089,AL,Madison County,2019,372909
1091,AL,Marengo County,2019,18863
1093,AL,Marion County,2019,29709
1095,AL,Marshall County,2019,96774
1097,AL,Mobile County,2019,413210
1099,AL,Monroe County,2019,20733
1101,AL,Montgomery County,2019,226486
1103,AL,Morgan County,2019,119679
1105,AL,Perry County,2019,8923
1107,AL,Pickens County,2019,19930
1109,AL,Pike County,2019,33114
1111,AL,Randolph County,2019,22722
1113,AL,Russell County,2019,57961
1115,AL,St. Clair County,2019,89512
1117,AL,Shelby County,2019,217702
1119,AL,Sumter County,2019,12427
1121,AL,Talladega County,2019,79978
1123,AL,Tallapoosa County,2019,40367
1125,AL,Tuscaloosa County,2019,209355
1127,AL,Walker County,2019,63521
1129,AL,Washington County,2019,16326
1131,AL,Wilcox County,2019,10373
1133,AL,Winston County,2019,23629
2000,AK,Alaska,2019,731545
2013,AK,Aleutians East Borough,2019,3337
2016,AK,Aleutians West Census Area,2019,5634
2020,AK,Anchorage Municipality,2019,288000
2050,AK,Bethel Census Area,2019,18386
2060,AK,Bristol Bay Borough,2019,836
2068,AK,Denali Borough,2019,2097
2070,AK,Dillingham Census Area,2019,4916
2090,AK,Fairbanks North Star Borough,2019,96849
2100,AK,Haines Borough,2019,2530
2105,AK,Hoonah-Angoon Census Area,2019,2148
2110,AK,Juneau City and Borough,2019,31974
2122,AK,Kenai Peninsula Borough,2019,58708
2130,AK,Ketchikan Gateway Borough,2019,13901
2150,AK,Kodiak Island Borough,2019,12998
2158,AK,Kusilvak Census Area,2019,8314
2164,AK,Lake and Peninsula Borough,2019,1592
2170,AK,Matanuska-Susitna Borough,2019,108317
2180,AK,Nome Census Area,2019,10004
2185,AK,North Slope Borough,2019,9832
2188,AK,Northwest Arctic Borough,2019,7621
2195,AK,Petersburg Borough,2019,3266
2198,AK,Prince of Wales-Hyder Census Area,2019,6203
2220,AK,Sitka City and Borough,2019,8493
2230,AK,Skagway Municipality,2019,1183
2240,AK,Southeast Fairbanks Census Area,2019,6893
2261,AK,Valdez-Cordova Census Area,2019,9202
2275,AK,Wrangell City and Borough,2019,2502
2282,AK,Yakutat City and Borough,2019,579
2290,AK,Yukon-Koyukuk Census Area,2019,5230
4000,AZ,Arizona,2019,7278717
4001,AZ,Apache County,2019,71887
4003,AZ,Cochise County,2019,125922
4005,AZ,Coconino County,2019,143476
4007,AZ,Gila County,2019,54018
4009,AZ,Graham County,2019,38837
4011,AZ,Greenlee County,2019,9498
4012,AZ,La Paz County,2019,21108
4013,AZ,Maricopa County,2019,4485414
4015,AZ,Mohave County,2019,212181
4017,AZ,Navajo County,2019,110924
4019,AZ,Pima County,2019,1047279
4021,AZ,Pinal County,2019,462789
